期數,日期,號碼1,號碼2,號碼3,號碼4,號碼5,號碼6,特別號
112048.0,2023/5/5,10.0,13.0,16.0,19.0,21.0,48.0,30.0
112049.0,2023/5/9,1.0,21.0,22.0,29.0,31.0,44.0,3.0
112050.0,2023/5/12,2.0,7.0,9.0,18.0,20.0,48.0,14.0
112051.0,2023/5/16,1.0,19.0,26.0,34.0,38.0,43.0,48.0
112052.0,2023/5/19,5.0,8.0,9.0,35.0,38.0,44.0,31.0
112053.0,2023/5/23,5.0,20.0,23.0,38.0,44.0,46.0,33.0
112054.0,2023/5/26,5.0,10.0,12.0,15.0,30.0,36.0,26.0
112055.0,2023/5/30,5.0,6.0,9.0,29.0,43.0,45.0,27.0
112056.0,2023/6/2,1.0,5.0,13.0,16.0,23.0,34.0,49.0
112057.0,2023/6/6,8.0,13.0,27.0,30.0,41.0,43.0,18.0
112058.0,2023/6/9,30.0,32.0,36.0,38.0,46.0,49.0,26.0
112059.0,2023/6/13,1.0,6.0,8.0,9.0,10.0,21.0,2.0
112060.0,2023/6/16,2.0,21.0,22.0,30.0,33.0,41.0,42.0
112061.0,2023/6/20,5.0,15.0,32.0,34.0,37.0,41.0,11.0
112062.0,2023/6/23,4.0,8.0,23.0,31.0,42.0,49.0,16.0
112063.0,2023/6/27,13.0,24.0,30.0,37.0,43.0,44.0,4.0
112064.0,2023/6/30,6.0,22.0,26.0,29.0,32.0,43.0,38.0
112065.0,2023/7/4,6.0,12.0,15.0,16.0,24.0,41.0,21.0
112066.0,2023/7/7,3.0,6.0,15.0,21.0,24.0,33.0,14.0
112067.0,2023/7/11,10.0,21.0,26.0,34.0,48.0,49.0,39.0
112068.0,2023/7/14,10.0,15.0,17.0,33.0,34.0,45.0,36.0
112069.0,2023/7/18,4.0,5.0,16.0,19.0,34.0,40.0,10.0
112070.0,2023/7/21,3.0,15.0,35.0,39.0,41.0,49.0,38.0
112071.0,2023/7/25,12.0,17.0,28.0,33.0,40.0,45.0,39.0
112072.0,2023/7/28,1.0,3.0,22.0,25.0,34.0,44.0,32.0
112073.0,2023/8/1,11.0,26.0,37.0,38.0,40.0,41.0,28.0
112074.0,2023/8/4,6.0,10.0,21.0,34.0,38.0,41.0,47.0
112075.0,2023/8/8,11.0,26.0,28.0,30.0,41.0,45.0,22.0
112076.0,2023/8/11,8.0,27.0,34.0,38.0,39.0,47.0,30.0
112077.0,2023/8/15,10.0,22.0,26.0,30.0,34.0,43.0,41.0
112078.0,2023/8/18,13.0,19.0,21.0,24.0,41.0,45.0,44.0
112079.0,2023/8/22,2.0,19.0,26.0,34.0,43.0,46.0,31.0
112080.0,2023/8/25,2.0,10.0,20.0,31.0,33.0,46.0,24.0
112081.0,2023/8/29,6.0,7.0,10.0,22.0,41.0,42.0,31.0
112082.0,2023/9/1,1.0,19.0,26.0,34.0,45.0,49.0,37.0
112083.0,2023/9/5,12.0,14.0,32.0,34.0,40.0,48.0,39.0
112084.0,2023/9/8,14.0,20.0,23.0,33.0,34.0,40.0,24.0
112085.0,2023/9/12,21.0,22.0,26.0,33.0,34.0,35.0,46.0
112086.0,2023/9/15,12.0,16.0,19.0,30.0,37.0,39.0,14.0
112087.0,2023/9/19,3.0,16.0,24.0,35.0,37.0,41.0,27.0
112088.0,2023/9/22,2.0,13.0,32.0,36.0,38.0,43.0,34.0
112089.0,2023/9/26,9.0,14.0,26.0,37.0,38.0,39.0,8.0
112090.0,2023/9/29,6.0,9.0,18.0,35.0,38.0,48.0,25.0
112091.0,2023/10/3,3.0,22.0,29.0,31.0,40.0,44.0,48.0
112092.0,2023/10/6,6.0,16.0,21.0,27.0,30.0,49.0,26.0
112093.0,2023/10/10,3.0,8.0,17.0,33.0,34.0,48.0,11.0
112094.0,2023/10/13,1.0,9.0,13.0,14.0,28.0,30.0,31.0
112095.0,2023/10/17,5.0,12.0,13.0,20.0,24.0,34.0,27.0
112096.0,2023/10/20,32.0,37.0,38.0,39.0,40.0,44.0,24.0
112097.0,2023/10/24,7.0,29.0,34.0,41.0,43.0,49.0,22.0
112098.0,2023/10/27,6.0,15.0,22.0,27.0,28.0,31.0,24.0
112099.0,2023/10/31,2.0,10.0,18.0,36.0,42.0,47.0,24.0
112100.0,2023/11/3,8.0,20.0,24.0,28.0,40.0,48.0,3.0
112101.0,2023/11/7,7.0,8.0,21.0,41.0,44.0,47.0,13.0
112102.0,2023/11/10,2.0,4.0,6.0,8.0,11.0,31.0,26.0
112103.0,2023/11/14,6.0,12.0,15.0,30.0,38.0,43.0,41.0
112104.0,2023/11/17,15.0,30.0,31.0,34.0,40.0,45.0,47.0
112105.0,2023/11/21,16.0,21.0,26.0,30.0,37.0,47.0,31.0
112106.0,2023/11/24,9.0,16.0,20.0,42.0,43.0,48.0,2.0
112107.0,2023/11/28,12.0,18.0,23.0,27.0,33.0,44.0,39.0
112108.0,2023/12/1,4.0,15.0,18.0,23.0,40.0,47.0,42.0
112109.0,2023/12/5,10.0,14.0,30.0,38.0,42.0,48.0,37.0
112110.0,2023/12/8,5.0,8.0,22.0,27.0,28.0,29.0,16.0
112111.0,2023/12/12,6.0,20.0,30.0,33.0,38.0,46.0,16.0
112112.0,2023/12/15,1.0,9.0,22.0,28.0,33.0,39.0,7.0
112113.0,2023/12/19,14.0,18.0,20.0,26.0,38.0,48.0,2.0
112114.0,2023/12/22,8.0,9.0,20.0,34.0,35.0,49.0,40.0
112115.0,2023/12/26,8.0,19.0,28.0,29.0,30.0,46.0,10.0
112116.0,2023/12/29,1.0,11.0,23.0,31.0,39.0,46.0,17.0
113001.0,2024/1/2,4.0,14.0,18.0,21.0,36.0,38.0,1.0
113002.0,2024/1/5,2.0,20.0,23.0,30.0,35.0,47.0,40.0
113003.0,2024/1/9,12.0,29.0,31.0,37.0,44.0,49.0,3.0
113004.0,2024/1/12,4.0,25.0,29.0,38.0,42.0,46.0,6.0
113005.0,2024/1/16,1.0,3.0,20.0,21.0,36.0,40.0,44.0
113006.0,2024/1/19,1.0,3.0,7.0,19.0,31.0,46.0,40.0
113007.0,2024/1/23,2.0,14.0,17.0,26.0,27.0,47.0,4.0
113008.0,2024/1/26,2.0,11.0,20.0,34.0,46.0,47.0,40.0
113009.0,2024/1/30,7.0,19.0,30.0,38.0,40.0,45.0,27.0
113010.0,2024/2/2,5.0,9.0,25.0,35.0,38.0,39.0,24.0
113011.0,2024/2/6,14.0,19.0,23.0,26.0,34.0,40.0,5.0
113012.0,2024/2/7,20.0,22.0,31.0,34.0,35.0,37.0,7.0
113013.0,2024/2/8,5.0,8.0,25.0,31.0,39.0,47.0,22.0
113014.0,2024/2/9,3.0,7.0,16.0,20.0,25.0,30.0,37.0
113015.0,2024/2/10,5.0,6.0,11.0,13.0,28.0,34.0,4.0
113016.0,2024/2/11,11.0,13.0,23.0,29.0,44.0,45.0,27.0
113017.0,2024/2/12,16.0,22.0,37.0,46.0,47.0,49.0,4.0
113018.0,2024/2/13,2.0,3.0,6.0,39.0,44.0,47.0,34.0
113019.0,2024/2/14,7.0,12.0,19.0,26.0,32.0,39.0,44.0
113020.0,2024/2/15,4.0,8.0,18.0,19.0,20.0,33.0,3.0
113021.0,2024/2/16,19.0,24.0,33.0,42.0,43.0,45.0,16.0
113022.0,2024/2/17,4.0,5.0,20.0,27.0,32.0,40.0,6.0
113023.0,2024/2/18,6.0,12.0,24.0,32.0,36.0,44.0,45.0
113024.0,2024/2/19,2.0,10.0,17.0,32.0,38.0,48.0,8.0
113025.0,2024/2/20,6.0,8.0,17.0,27.0,34.0,46.0,25.0
113026.0,2024/2/21,13.0,21.0,25.0,27.0,31.0,43.0,47.0
113027.0,2024/2/22,9.0,11.0,18.0,31.0,39.0,46.0,5.0
113028.0,2024/2/23,3.0,8.0,9.0,21.0,34.0,49.0,22.0
113029.0,2024/2/24,8.0,15.0,21.0,27.0,46.0,48.0,31.0
113030.0,2024/2/27,7.0,15.0,17.0,29.0,41.0,42.0,28.0
113031.0,2024/3/1,1.0,29.0,30.0,39.0,46.0,47.0,17.0
113032.0,2024/3/5,10.0,15.0,21.0,24.0,26.0,38.0,37.0
113033.0,2024/3/8,7.0,26.0,27.0,29.0,36.0,40.0,32.0
113034.0,2024/3/12,3.0,13.0,22.0,27.0,45.0,49.0,17.0
113035.0,2024/3/15,8.0,18.0,33.0,37.0,40.0,43.0,31.0
113036.0,2024/3/19,8.0,14.0,19.0,20.0,21.0,36.0,28.0
113037.0,2024/3/22,4.0,16.0,38.0,40.0,41.0,48.0,35.0
113038.0,2024/3/26,6.0,19.0,21.0,29.0,32.0,46.0,11.0
113039.0,2024/3/29,2.0,3.0,13.0,15.0,43.0,48.0,1.0
113040.0,2024/4/2,27.0,32.0,38.0,39.0,46.0,49.0,24.0
113041.0,2024/4/5,4.0,31.0,35.0,38.0,40.0,48.0,18.0
113042.0,2024/4/9,3.0,16.0,17.0,19.0,22.0,26.0,1.0
113043.0,2024/4/12,3.0,5.0,12.0,15.0,17.0,39.0,24.0
113044.0,2024/4/16,5.0,8.0,17.0,33.0,35.0,40.0,10.0
113045.0,2024/4/19,7.0,10.0,16.0,22.0,31.0,46.0,42.0
113046.0,2024/4/23,13.0,14.0,17.0,32.0,33.0,36.0,31.0
113047.0,2024/4/26,13.0,21.0,22.0,26.0,33.0,34.0,35.0
113048.0,2024/4/30,3.0,9.0,13.0,22.0,33.0,43.0,14.0
113049.0,2024/5/3,6.0,11.0,12.0,22.0,34.0,39.0,42.0
113050.0,2024/5/7,7.0,9.0,15.0,28.0,30.0,33.0,26.0
113051.0,2024/5/10,15.0,19.0,30.0,35.0,38.0,41.0,25.0
113052.0,2024/5/14,6.0,7.0,10.0,25.0,32.0,43.0,33.0
113053.0,2024/5/17,15.0,33.0,34.0,40.0,41.0,49.0,27.0
113054.0,2024/5/21,1.0,30.0,34.0,35.0,38.0,42.0,15.0
113055.0,2024/5/24,4.0,23.0,24.0,28.0,30.0,40.0,41.0
113056.0,2024/5/28,12.0,17.0,18.0,21.0,33.0,37.0,9.0
113057.0,2024/5/31,8.0,14.0,16.0,19.0,23.0,32.0,49.0
113058.0,2024/6/4,7.0,30.0,33.0,34.0,35.0,46.0,49.0
113059.0,2024/6/7,19.0,24.0,29.0,36.0,37.0,43.0,17.0
113060.0,2024/6/11,7.0,10.0,12.0,27.0,36.0,46.0,18.0
113061.0,2024/6/14,1.0,7.0,9.0,18.0,36.0,47.0,32.0
113062.0,2024/6/18,6.0,24.0,31.0,35.0,36.0,42.0,18.0
113063.0,2024/6/21,2.0,17.0,31.0,42.0,44.0,46.0,10.0
113064.0,2024/6/25,6.0,8.0,12.0,29.0,41.0,48.0,14.0
113065.0,2024/6/28,10.0,11.0,25.0,31.0,36.0,41.0,27.0
113066.0,2024/7/2,1.0,33.0,38.0,39.0,41.0,45.0,46.0
113067.0,2024/7/5,2.0,11.0,20.0,25.0,37.0,49.0,42.0
113068.0,2024/7/9,15.0,18.0,19.0,31.0,39.0,40.0,25.0
113069.0,2024/7/12,2.0,13.0,19.0,33.0,46.0,49.0,23.0
113070.0,2024/7/16,4.0,12.0,22.0,29.0,36.0,47.0,15.0
113071.0,2024/7/19,11.0,13.0,25.0,28.0,33.0,40.0,31.0
113072.0,2024/7/23,3.0,6.0,10.0,23.0,33.0,35.0,24.0
113073.0,2024/7/26,6.0,19.0,23.0,35.0,41.0,46.0,8.0
113074.0,2024/7/30,5.0,15.0,24.0,35.0,46.0,48.0,17.0
113075.0,2024/8/2,2.0,4.0,5.0,15.0,20.0,33.0,25.0
113076.0,2024/8/6,20.0,27.0,31.0,33.0,38.0,46.0,23.0
113077.0,2024/8/9,14.0,20.0,27.0,42.0,44.0,47.0,40.0
113078.0,2024/8/13,2.0,28.0,30.0,37.0,40.0,48.0,8.0
113079.0,2024/8/16,4.0,6.0,14.0,31.0,44.0,45.0,1.0
113080.0,2024/8/20,12.0,13.0,18.0,28.0,39.0,49.0,2.0
113081.0,2024/8/23,16.0,20.0,32.0,34.0,37.0,43.0,17.0
113082.0,2024/8/27,12.0,22.0,24.0,38.0,40.0,46.0,21.0
113083.0,2024/8/30,2.0,17.0,25.0,29.0,32.0,38.0,24.0
113084.0,2024/9/3,5.0,22.0,25.0,27.0,36.0,41.0,11.0
113085.0,2024/9/6,9.0,15.0,17.0,38.0,45.0,49.0,47.0
113086.0,2024/9/10,6.0,14.0,16.0,25.0,35.0,38.0,31.0
113087.0,2024/9/13,13.0,17.0,26.0,39.0,43.0,48.0,3.0
113088.0,2024/9/17,26.0,34.0,35.0,40.0,44.0,46.0,32.0
113089.0,2024/9/20,4.0,8.0,18.0,30.0,35.0,49.0,11.0
113090.0,2024/9/24,5.0,13.0,14.0,16.0,37.0,48.0,39.0
113091.0,2024/9/27,2.0,3.0,5.0,21.0,45.0,49.0,47.0
113092.0,2024/10/1,10.0,12.0,13.0,19.0,27.0,33.0,30.0
113093.0,2024/10/4,12.0,17.0,19.0,27.0,38.0,42.0,40.0
113094.0,2024/10/8,3.0,5.0,7.0,31.0,33.0,45.0,19.0
113095.0,2024/10/11,7.0,9.0,12.0,21.0,26.0,32.0,27.0
113096.0,2024/10/15,5.0,10.0,13.0,28.0,39.0,41.0,49.0
113097.0,2024/10/18,14.0,20.0,26.0,43.0,45.0,49.0,7.0
113098.0,2024/10/22,2.0,24.0,29.0,30.0,38.0,49.0,47.0
113099.0,2024/10/25,7.0,19.0,25.0,35.0,36.0,38.0,42.0
113100.0,2024/10/29,19.0,26.0,36.0,38.0,39.0,49.0,16.0
113101.0,2024/11/1,6.0,10.0,23.0,27.0,34.0,47.0,22.0
113102.0,2024/11/5,4.0,17.0,21.0,30.0,41.0,49.0,48.0
113103.0,2024/11/8,1.0,11.0,42.0,46.0,47.0,49.0,7.0
113104.0,2024/11/12,11.0,25.0,26.0,33.0,34.0,41.0,27.0
113105.0,2024/11/15,24.0,25.0,30.0,36.0,41.0,43.0,21.0
113106.0,2024/11/19,5.0,7.0,11.0,22.0,25.0,44.0,13.0
113107.0,2024/11/22,14.0,16.0,22.0,33.0,36.0,48.0,3.0
113108.0,2024/11/26,11.0,40.0,42.0,45.0,47.0,49.0,27.0
113109.0,2024/11/29,13.0,20.0,28.0,32.0,38.0,49.0,46.0
113110.0,2024/12/3,5.0,6.0,7.0,12.0,17.0,35.0,45.0
113111.0,2024/12/6,9.0,15.0,18.0,33.0,44.0,47.0,28.0
113112.0,2024/12/10,1.0,5.0,8.0,26.0,47.0,49.0,38.0
113113.0,2024/12/13,7.0,11.0,28.0,29.0,38.0,39.0,33.0
113114.0,2024/12/17,8.0,10.0,22.0,24.0,31.0,34.0,44.0
113115.0,2024/12/20,3.0,8.0,18.0,26.0,40.0,46.0,22.0
113116.0,2024/12/24,5.0,9.0,10.0,29.0,35.0,48.0,13.0
113117.0,2024/12/27,21.0,26.0,28.0,30.0,32.0,34.0,40.0
113118.0,2024/12/31,10.0,25.0,34.0,35.0,42.0,48.0,21.0
114001.0,2025/1/3,6.0,9.0,15.0,29.0,30.0,48.0,23.0
114002.0,2025/1/7,1.0,8.0,20.0,26.0,29.0,35.0,19.0
114003.0,2025/1/10,14.0,29.0,35.0,36.0,37.0,49.0,40.0
114004.0,2025/1/14,1.0,3.0,13.0,15.0,37.0,48.0,42.0
114005.0,2025/1/17,11.0,18.0,32.0,39.0,44.0,49.0,46.0
114006.0,2025/1/21,6.0,21.0,35.0,36.0,38.0,42.0,22.0
114007.0,2025/1/24,6.0,22.0,23.0,30.0,36.0,37.0,13.0
114008.0,2025/1/25,2.0,3.0,10.0,12.0,34.0,40.0,41.0
114009.0,2025/1/26,7.0,12.0,16.0,31.0,40.0,43.0,34.0
114010.0,2025/1/27,11.0,22.0,30.0,35.0,37.0,38.0,33.0
114011.0,2025/1/28,4.0,8.0,20.0,26.0,31.0,34.0,16.0
114012.0,2025/1/29,15.0,17.0,22.0,26.0,32.0,42.0,12.0
114013.0,2025/1/30,5.0,8.0,27.0,29.0,30.0,48.0,35.0
114014.0,2025/1/31,7.0,11.0,13.0,23.0,39.0,42.0,15.0
114015.0,2025/2/1,2.0,9.0,10.0,18.0,39.0,40.0,8.0
114016.0,2025/2/2,10.0,16.0,25.0,28.0,33.0,37.0,13.0
114017.0,2025/2/3,7.0,20.0,29.0,32.0,33.0,39.0,47.0
114018.0,2025/2/4,15.0,17.0,21.0,26.0,30.0,47.0,48.0
114019.0,2025/2/5,3.0,6.0,13.0,32.0,33.0,41.0,44.0
114020.0,2025/2/6,2.0,5.0,18.0,19.0,42.0,45.0,11.0
114021.0,2025/2/7,14.0,22.0,25.0,44.0,46.0,49.0,16.0
114022.0,2025/2/8,3.0,6.0,23.0,26.0,40.0,43.0,2.0
114023.0,2025/2/9,4.0,6.0,13.0,14.0,22.0,25.0,35.0
114024.0,2025/2/10,1.0,18.0,28.0,34.0,35.0,43.0,24.0
114025.0,2025/2/11,7.0,19.0,25.0,27.0,34.0,35.0,12.0
114026.0,2025/2/12,12.0,30.0,31.0,37.0,47.0,49.0,38.0
114027.0,2025/2/14,8.0,11.0,14.0,29.0,33.0,45.0,34.0
114028.0,2025/2/18,5.0,9.0,10.0,31.0,35.0,37.0,30.0
114029.0,2025/2/21,2.0,7.0,27.0,30.0,38.0,49.0,6.0
114030.0,2025/2/25,13.0,15.0,24.0,37.0,38.0,43.0,44.0
114031.0,2025/2/28,7.0,19.0,25.0,26.0,38.0,39.0,4.0
114032.0,2025/3/4,7.0,21.0,31.0,36.0,46.0,47.0,8.0
114033.0,2025/3/7,5.0,7.0,26.0,30.0,40.0,48.0,8.0
114034.0,2025/3/11,2.0,18.0,25.0,37.0,38.0,47.0,42.0
114035.0,2025/3/14,6.0,7.0,13.0,17.0,21.0,23.0,48.0
114036.0,2025/3/18,7.0,8.0,13.0,17.0,29.0,36.0,18.0
114037,2025-03-21,13,25,29,40,46,47,22
